OBSERVATION,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,TEMP,PRE,RH_OUT,WS,V,TP,E
53805,21.71285714,36.98571429,20.34714286,37.33714286,21.0625,37.23375,20.39,34.6175,20.41142857,87.08142857,1.97125,68.09625,19.54285714,29.51428571,22.18571429,37.48428571,18.6,39.67857143,2.6,749.8,88.0,2.0,40.0,0.8,100.0
53806,21.6,35.2,18.06666667,39.86333333,21.6,36.0,21.29,33.2,18.6,55.26,1.323333333,71.82333333,20.39,28.39,22.29,40.79,19.79,38.5,0.4,763.0,97.33333333,1.6666666669999999,9.666666667000001,-1.11e-16,50.0
53807,20.89,39.4,19.56666667,41.56666667,21.79,37.32666667,19.79,38.29,19.32333333,44.9,13.36666667,20.06666667,20.0,33.79,21.1,39.5,19.63333333,37.53,8.8,757.8,73.0,2.0,29.0,4.1,50.0
53808,20.79,35.4,16.89,42.16333333,21.7,36.0,19.7,33.2,19.29,39.96666667,-1.6333333330000002,61.29,20.39,27.79,21.7,39.03,19.39,39.09,-1.45,766.0,89.5,1.5,60.5,-2.95,50.0
53809,22.6,37.56,20.1,38.0,23.72666667,36.02666667,21.76,33.66333333,18.7,44.2,5.333333333,24.33333333,20.23,25.0,23.6,33.56,19.6,36.65666667,5.43,765.15,61.5,5.833333333,23.66666667,-1.45,140.0
53810,22.5,45.86333333,21.66666667,43.59,25.53333333,40.59,22.0,39.22571429,20.89,47.0,12.12666667,10.23,21.43714286,32.94285714,23.79,41.49,21.1,44.06666667,10.4,747.5833332999999,68.0,4.166666667,29.16666667,4.73,280.0
53811,22.39,38.9,19.29,44.0,23.29,39.4,19.7,40.4,20.0,50.09,5.53,70.56,21.06666667,40.56,22.85666667,47.56,20.1,44.0,6.3,750.3666667,89.83333333,6.0,40.0,4.73,50.0
53812,20.29,38.0,17.96333333,39.79,20.89,40.29,19.6,37.59,18.15,48.2,-3.36,81.42666667,18.76,32.66333333,21.0,42.29,17.96333333,41.29,-2.87,770.2666667000001,95.33333333,0.666666667,48.66666667,-3.5,40.0
53813,20.79,36.29,17.29,40.4,22.2,36.16333333,20.2,33.0,18.39,45.0,-0.1,55.42333333,19.73,28.0,22.2,40.12666667,19.6,39.4,-0.6,765.9,88.0,2.0,62.0,-2.3,50.0
53814,22.89,46.0,21.29,48.16333333,25.16666667,42.2,23.06666667,44.16333333,22.5,48.2,14.25666667,54.7,22.77714286,41.33714286,23.39,51.46166667,22.79,48.931999999999995,13.4,756.4833332999999,94.0,4.0,25.0,12.5,50.0
53815,21.32333333,41.36333333,19.46333333,43.09666667,21.79,36.29,21.1,37.96,19.79,42.53,6.3,57.43,20.7,33.12142857,22.79,39.79,19.6,36.79,6.33,748.6,93.33333333,5.333333333,42.33333333,5.3,90.0
53816,22.89,37.2,20.2,39.93333333,22.42666667,36.53,20.2,37.23,20.7,41.56,5.333333333,62.66,19.2,31.7,24.0,37.7,19.46333333,36.56,5.53,761.3666667,91.33333333,2.333333333,49.66666667,4.23,80.0
53817,21.2,45.7,20.6,43.9,22.29,45.29,19.5,46.7,18.6,55.27,6.966666667,91.1,18.6,42.48888889,20.6,53.7,18.92666667,50.59,7.67,753.5333333,88.5,6.0,30.83333333,5.88,40.0
53818,22.1,35.76,19.53333333,37.4,22.39,34.03,21.5,32.57875,20.6,41.09,4.656666667,30.62666667,21.89,29.46857143,24.35666667,35.76,20.29,33.03,5.1,757.8333332999999,73.66666667,4.666666667,40.0,0.7,80.0
53819,20.79,35.175,21.03,33.76,21.39,34.62666667,21.53333333,32.43333333,18.39,41.43333333,5.66,36.79,19.5,26.39,21.46333333,34.9,19.79,38.56666667,6.23,766.6,66.66666667,4.0,50.33333333,0.33299999999999996,50.0
53820,21.6,39.9,20.7,39.56,20.56666667,42.0,19.5,42.9,19.06666667,50.83333333,-0.2,94.9,18.66666667,41.79,19.85666667,49.0,17.89,47.29,0.517,762.35,96.0,3.0,20.0,-0.0833,50.0
53821,24.6,38.9,22.92666667,39.06,25.7,38.7,24.23,37.32666667,22.39,51.7,12.8,23.90714286,23.79,39.42,24.79,44.245,22.5,42.656000000000006,12.5,751.7666667000001,84.33333333,1.333333333,40.0,9.93,50.0
53822,23.13333333,38.09,22.89,36.29,22.73,38.16333333,22.1,36.96666667,21.05714286,42.89285714,17.03,4.256666667,23.5,31.2,23.42142857,35.59,20.79,39.5,14.5,751.6166667,52.83333333,4.166666667,40.0,4.98,50.0
53823,20.89,40.76666667,18.39,44.5,21.79,38.12666667,19.79,38.96666667,19.29,48.76,7.263333332999999,74.06,20.1,37.59,21.53333333,42.4,19.39,41.62666667,6.83,753.6666667000001,96.33333333,5.333333333,59.66666667,6.27,50.0
53824,22.1,40.02666667,20.23,38.09,22.1,37.12666667,22.2,35.772,20.5,56.13,8.033333333,20.05666667,20.79,29.7,22.29,39.46666667,19.79,33.82666667,7.9,766.4333333,73.66666667,3.0,40.0,3.37,120.0
53825,20.89,35.79,19.16666667,36.4,20.0,37.518,18.6,36.43333333,17.1,45.2,1.39,80.59,17.5,31.5,20.2,42.7425,17.5,39.236,0.267,758.4,99.0,1.0,15.83333333,0.16699999999999998,50.0
53826,25.1,47.46666667,25.5,44.32428571,26.7,42.09,25.5,45.0,23.89,50.09,23.7,8.59,24.79,44.754,25.2,48.59,24.1,47.656000000000006,17.0,750.4,88.0,2.0,40.0,14.9,60.0
53827,24.46727273,52.90154545,23.49099099,52.30474474,27.32845455,46.55727273,23.77657658,48.97171171,22.68423423,54.21988739,19.01315315,44.39666667,23.59954955,46.121599100000005,24.76790909,54.02636364,23.26063636,50.62727273,15.3,750.1833333,93.5,3.166666667,40.0,14.2,60.0
53828,20.89,37.09,21.29,35.72333333,21.85666667,35.09,20.89,35.0,19.39,45.36333333,6.8666666670000005,57.63333333,20.26,30.35666667,21.89,38.7,19.7,35.62666667,5.25,747.9833332999999,75.5,7.0,40.0,1.23,50.0
53829,20.79,38.4,21.03333333,34.89,21.7,36.29,20.82333333,34.62666667,18.1,45.62666667,5.4,38.9,21.1,27.66666667,21.6,32.95666667,19.46333333,38.86333333,3.9,768.5333333,75.0,6.0,21.33333333,-0.233,60.0
53830,21.79,47.36,21.1,45.66333333,22.39,45.2,21.1,48.36333333,19.51111111,56.10833333,9.3,99.9,18.7,45.29,20.255,52.03833333,18.2,50.66333333,8.93,757.1666667000001,96.66666667,5.833333333,62.83333333,8.38,60.0
53831,23.0,38.5,22.2,37.12666667,23.1,36.9,22.53333333,38.12666667,20.2,50.09,14.16,15.25666667,20.89,37.76428571,23.89,41.5,19.79,38.9,14.1,760.4,69.0,3.0,40.0,8.5,120.0
53832,21.89,47.26,21.29,45.23,22.39,45.59,21.2,47.69333333,19.5,55.65722222,8.8,99.19,18.71,44.67833333,20.10555556,51.15722222,18.2,50.09,8.28,756.5166667000001,95.0,5.833333333,56.33333333,7.58,60.0
53833,20.13333333,33.79,18.42666667,34.59,19.79,36.29,18.76,33.5,17.39,42.91428571,5.433333332999999,54.86,17.7,28.06666667,19.39,35.09,17.61428571,35.39857143,3.1,756.1333333,81.0,2.666666667,24.33333333,0.1,50.0
53834,20.29,45.06,19.96333333,43.76666667,20.0,45.59,19.3,46.5,17.86222222,72.81166667,6.763333332999999,99.9,16.80666667,42.86333333,19.51666667,51.87,16.32333333,47.29,6.48,751.75,94.16666667,4.833333333,30.83333333,5.57,110.0
53835,20.7,43.09,19.7,43.29,20.4725,44.475,18.2,44.96666667,18.6,47.29,9.5,88.545,19.01111111,39.10222222,19.81777778,45.82888889,17.13333333,49.0,10.1,762.35,73.33333333,4.833333333,40.0,5.43,50.0
53836,21.42666667,45.32666667,21.16666667,43.06,22.29,40.2,20.79,38.5,20.0,53.11,13.5,11.495,21.22571429,34.96571429,22.79,39.678000000000004,20.7,41.73,10.3,754.3,73.0,3.0,24.0,5.6,100.0
53837,20.89,45.49,20.1,43.36,21.5,43.7,21.32333333,42.86333333,19.08888889,54.00333333,7.9,91.3,18.79,38.30833333,21.19444444,49.10222222,19.0,46.22333333,8.63,738.8,75.0,9.0,40.0,4.43,120.0
53838,20.13333333,51.96666667,19.42666667,49.49,20.35666667,45.46666667,18.5,46.09,17.5,53.99944444,9.39,94.09,17.47555556,42.80333333,17.945,49.06,17.1,47.5,9.43,759.8,86.0,8.666666667000001,25.33333333,7.13,50.0
53839,22.7,40.86333333,22.0,39.13333333,21.2,42.46333333,20.06666667,43.46,20.7,59.6,2.363333333,94.69,18.7,40.76666667,20.1,45.09,17.29,41.2,2.4,758.9666667,97.0,4.666666667,64.0,1.97,130.0
53840,21.42666667,38.0,22.7,36.0,21.85666667,36.52666667,21.79,35.7,19.0,46.32666667,9.63,30.42666667,19.6,33.96666667,21.46,39.2,19.7,38.5,9.93,757.7333332999999,59.0,2.0,35.66666667,2.27,50.0
53841,20.29,37.79666667,18.2,39.46666667,20.7675,39.7675,19.89,36.59,18.08571429,51.68428571,-0.666666667,83.9,19.5,38.09,21.03333333,43.3,18.1,41.86333333,-0.6,755.9333333,95.83333333,1.8333333330000001,62.66666667,-1.22,50.0
53842,20.89,42.43333333,19.03333333,45.03,21.6,39.09,19.7,41.5,19.29,46.09,12.39,60.69666667,20.0,37.7,21.29,43.43333333,19.5,41.5,13.0,752.1333333,81.66666667,7.0,39.66666667,9.93,50.0
53843,19.29,41.4,18.2,41.4,19.55,40.6725,18.79,38.2,17.5,55.32666667,0.38888888899999996,95.20222222,18.90222222,34.33277778,19.6,41.79,17.2,37.59,-0.617,756.7666667000001,72.0,2.0,38.16666667,-5.17,40.0
53844,23.6,43.56666667,27.67142857,33.92857143,25.59666667,42.0,24.2,42.19333333,21.39,50.06,18.96,1.0,23.2,39.12,23.5,45.26666667,22.6,44.53,15.0,757.3,81.33333333,1.0,59.0,11.6,300.0
53845,25.6,50.86,25.39,47.036,26.2,45.79,25.57142857,44.09,24.2,52.12666667,21.26,5.626666667,25.1,42.03,26.66666667,48.43,24.14,46.63399999999999,20.6,744.1,56.0,3.333333333,32.66666667,11.5,110.0
53846,21.79,39.7,19.99666667,42.15666667,22.92666667,37.79,21.79,38.29,19.89,48.0,9.793333333,37.36333333,20.89,37.99714286,22.5,43.46666667,20.1,41.79,8.02,762.0,90.83333333,2.833333333,25.83333333,6.55,60.0
53847,23.0,43.0,21.2,44.79,24.39,39.4,23.03333333,41.93333333,21.79,49.61600000000001,13.23333333,47.75666667,22.7,38.26428571,23.2,43.80571429,22.6,44.0,12.0,757.6333333,88.0,4.333333333,36.0,9.97,60.0
53848,20.1,44.82666667,19.39,44.09,19.7,44.0,19.1,46.5,17.63333333,56.49444444,10.13,85.73,18.2,47.39388889,17.79,49.59,17.26,49.56,10.3,757.3666667,80.66666667,10.0,36.33333333,7.03,40.0
53849,22.7,39.5,19.7,44.0,23.39,39.5,19.79,40.96666667,20.1,50.79,6.9,71.8,21.0,40.32666667,23.2,48.79,20.0,43.62666667,6.92,748.9,97.66666667,3.333333333,58.16666667,6.57,60.0
53850,20.39,39.09,20.39,38.23,20.6,38.4,21.2,36.59,18.29,47.0,8.0,48.23333333,18.6,32.96333333,19.79,39.93333333,18.29,42.03,6.5,746.5,66.0,9.0,40.0,0.5,60.0
53851,20.7,35.09,21.2,32.36,21.5,34.9,21.0,34.425,18.7,43.93333333,7.266666667000001,45.36,19.1,29.46333333,20.7,36.32666667,19.0,33.29,6.77,756.3,68.66666667,4.0,40.0,1.3,50.0
53852,24.32333333,47.83333333,26.68,39.696,27.66666667,42.42333333,24.5,44.36333333,22.6,52.59,24.39666667,1.0,23.79,42.82142857,23.79,48.4,23.03333333,46.15666667,19.4,756.1333333,68.33333333,1.333333333,64.33333333,13.4,220.0
53853,20.0,34.46666667,17.09666667,38.13333333,20.2,36.02666667,19.39,33.09,18.26,47.02666667,0.833333333,66.32333333,20.5,29.46333333,22.0,36.86333333,19.42666667,38.6,1.37,768.9666667,84.33333333,6.166666667,63.33333333,-0.9670000000000001,60.0
53854,22.53333333,39.96666667,20.89,41.43333333,22.16666667,38.5,20.7,41.5,20.0,48.03,6.3,68.43333333,20.2,33.9,24.76,39.29,19.89,38.5,7.3,755.1,87.5,3.0,23.0,5.3,120.0
53855,22.1,35.2,19.23,37.2,22.2,35.7,20.79,33.9,20.0,50.76,4.5,17.23,19.5,29.39,23.2,41.4,19.6,38.62666667,5.9,766.0,71.0,1.0,40.0,0.95,50.0
53856,22.39,45.1,21.89,43.09,21.7,45.5,19.7,49.06666667,17.87888889,54.28611111,10.52,99.9,19.27611111,47.73277778,21.65,52.7,16.79,48.62666667,10.9,752.1333333,93.0,6.0,35.0,9.87,120.0
53857,23.2,37.09,23.56666667,33.73,23.29,37.59,23.1,36.7,21.16666667,40.12666667,14.56333333,1.0,22.0,31.456,23.13333333,37.26,20.39,39.0,14.0,764.4,41.33333333,4.0,36.33333333,0.867,50.0
53858,23.2,43.09,22.63333333,42.09666667,21.79,44.7,19.2,44.26,19.80111111,77.485,10.03333333,65.09,18.79,39.0,21.85666667,49.115,18.7675,45.145,11.0,743.3166667,65.16666667,9.166666667000001,40.0,4.58,80.0
53859,22.0,41.93333333,24.13333333,38.1,23.1,38.79,23.23,39.5,20.89,43.30571429,15.49,18.22333333,21.39,35.79,22.1,41.29,21.56666667,41.03,12.6,752.0,71.0,3.0,40.0,7.5,50.0
53860,21.89,39.16333333,19.1,43.09,22.89,39.09,20.7,39.43333333,20.0,48.59,6.3,65.49333333,20.6,34.5,23.29,45.7,20.39,42.73,6.02,754.05,98.0,1.0,63.83333333,5.72,50.0
53861,20.89,44.9,20.39,43.29,21.5,44.09,19.7,45.9,19.285,56.64666667,11.6,66.72666667,18.7,40.93333333,21.0,48.065,18.89,47.03,10.7,749.0333333,72.83333333,9.666666667000001,40.0,6.0,70.0
53862,22.29,37.00428571,20.65714286,37.35285714,20.89,38.0,19.9725,35.29,19.29,51.68142857,1.1,77.23125,19.2,31.2,21.7,41.5,18.39,37.92857143,2.35,748.4,89.0,3.0,26.0,0.7,50.0
53863,22.39,40.995,20.12333333,44.09666667,23.03333333,38.96333333,19.79,40.09,20.0,49.43333333,7.3,71.95666667,21.0,40.46333333,22.79,47.2,20.42666667,43.96666667,6.37,750.8333332999999,88.0,7.333333333,40.0,4.53,80.0
53864,21.89,43.09,20.5,43.59,23.79,38.09,20.32333333,40.5,19.89,57.89666667,15.26,39.45666667,21.2,37.23,22.7,41.09,19.92666667,42.2,13.6,754.1333333,64.33333333,8.333333332999999,40.0,6.93,70.0
53865,22.2,43.59,20.1,46.06,24.23,39.82666667,22.2,40.59,20.89,47.076,7.438,42.99,21.06666667,36.79,23.46333333,43.33333333,20.39,42.56,9.65,752.3,87.5,1.5,33.0,7.6,60.0
53866,21.5,37.12666667,20.66666667,37.73,22.7,35.59,22.12,34.59,20.0,46.23,10.7,15.36,21.236,32.5,21.6,39.26,20.39,37.5,7.95,762.7333332999999,71.5,3.833333333,27.66666667,3.05,50.0
53867,21.2,38.0,18.1,41.4,22.39,37.9,21.39,35.2,19.89,47.9,1.76,46.95666667,20.33,31.29,21.79,42.76,20.0,41.23,3.47,767.3,88.0,3.0,28.33333333,1.6,50.0
53868,20.79,36.59,18.83285714,38.2,21.0,38.7,19.365,36.0,18.2,51.545,3.9375,79.47375,18.71125,32.4,20.93714286,44.53857143,18.5,41.59,3.76,740.6642857,91.14285714,7.571428571,59.5,2.39,50.0
53869,23.1,45.59,21.39,47.36333333,24.89,42.26,23.2,43.9,22.52,48.536,13.1,50.8,22.89,41.2,23.5,51.59,22.62857143,46.52571429,14.3,757.15,90.16666667,4.0,40.0,12.6,50.0
53870,21.7,34.245,20.14615385,33.60384615,20.96333333,36.43333333,21.2,35.56,18.08888889,46.05,1.79,97.3,21.58888889,32.38,21.96642857,39.16428571,18.39,39.2,2.97,765.1666667000001,59.33333333,1.6666666669999999,40.0,-4.3,80.0
53871,21.89,37.09,19.23,39.82666667,22.89,37.09,19.5,38.0,19.1,43.4,5.59,52.2,19.2,33.9,21.53333333,45.93333333,19.1,40.79,5.6,756.9166667000001,96.16666667,2.0,24.0,5.02,50.0
53872,20.6,41.16333333,19.79,39.56,21.0,39.96666667,19.29,40.43333333,18.89,49.00944444,6.123333333,93.36666667,19.29,37.59,21.53888889,43.275,19.1,43.9,5.05,742.1,93.0,6.5,28.5,4.0,70.0
53873,22.1,46.16333333,21.2,45.79,23.2,46.09,20.29,49.2,19.79,58.62666667,9.66,99.9,18.79,46.2,20.785,56.09,18.2,52.5,9.47,758.8333332999999,94.83333333,6.833333333,63.33333333,8.65,50.0
53874,21.7,46.5,20.7,45.9,22.29,44.72333333,21.06666667,48.1,19.60555556,56.87388889,8.8,99.9,18.77,45.205,20.5,53.43055556,18.29,52.03,8.62,757.6333333,95.33333333,6.0,58.66666667,7.95,50.0
53875,20.0,37.79,17.66666667,39.96666667,20.79,40.32666667,19.29,37.59,18.0,48.32666667,-3.833333333,81.39666667,18.6,32.59,20.85666667,42.16333333,17.89,41.53,-3.13,770.9333333,94.33333333,0.833333333,46.0,-3.88,40.0
53876,22.7,44.76,22.03333333,43.59,21.6,44.4,19.29,45.045,19.1,56.61055556,9.8,69.43333333,18.7,39.71,21.35666667,48.70444444,18.76,45.26,11.3,744.5333333,64.66666667,8.0,40.0,4.87,90.0
53877,22.0,34.76,19.5,36.73,22.7,36.26,22.29,33.0,20.29,50.36333333,6.4,19.82666667,21.6,33.12142857,22.29,41.59,20.13333333,38.29,7.1,764.2333332999999,70.33333333,4.0,40.0,2.03,50.0
53878,22.39,32.36333333,26.89,25.53333333,23.39,33.96666667,22.79,31.5,21.43333333,66.12666667,17.26,1.0,21.79,30.754,23.1,37.29,20.79,37.4,13.3,762.6,48.0,5.0,40.0,2.4,80.0
53879,24.76,48.03,23.331999999999997,49.4,26.0,43.2,24.89,45.7,23.89,53.25666667,17.29,52.016000000000005,24.39,44.15285714,25.5,48.36333333,23.57142857,47.94,14.6,748.7333332999999,92.33333333,3.666666667,25.0,13.4,60.0
53880,20.06666667,41.16333333,18.2,41.93333333,20.29,41.09,18.79,40.4,18.22,60.76888889,2.4,91.69,19.39,38.9,21.6,46.43777778,17.79,43.9,2.42,750.45,93.0,6.0,30.83333333,1.32,50.0
53881,22.2,42.63333333,20.29,44.93,24.16666667,38.56,21.29,42.26,21.06666667,48.66,13.53,32.65666667,21.5,38.59,23.1,42.2,20.89,44.23,10.7,749.9,84.66666667,2.333333333,25.66666667,8.23,70.0
53882,20.16666667,35.0,16.63333333,40.0,20.39,37.2,19.29,33.7,18.2,48.925,-0.9,67.75611111,21.1,34.23,22.49388889,41.81555556,19.23,40.06666667,-0.133,768.5333333,90.66666667,4.666666667,60.33333333,-1.47,50.0
53883,20.6,36.23,20.19333333,36.76666667,21.56666667,34.5,20.2,35.76666667,18.79,49.86333333,6.5,58.06666667,19.13333333,29.56666667,21.2,37.62666667,19.1,35.32666667,3.93,756.0,86.33333333,2.0,26.66666667,1.83,70.0
53884,21.5,43.29,20.2,43.7,21.89,42.09,21.5,43.59,18.29,54.7,10.3,92.8,18.16666667,41.7,21.32333333,52.7,18.0,45.46666667,10.4,755.6,92.0,9.166666667000001,62.33333333,9.18,50.0
53885,26.1,42.8,26.76,38.09,29.1,38.23857143,25.68,42.11600000000001,24.29,46.36333333,23.79,1.0,25.82333333,37.43,25.18571429,42.75142857,24.5,42.39571429,23.1,747.9333333,45.0,6.666666667,40.0,10.5,280.0
53886,20.96333333,39.73333333,23.92666667,34.4,22.39,34.5,20.6,36.2,19.29,42.5,11.025,3.04,19.1,30.35666667,21.5,39.96666667,19.6,40.23,8.88,766.0,66.16666667,5.166666667,38.16666667,2.93,60.0
53887,24.44454545,53.25109091,23.40540541,52.82981982,27.37890909,46.83454545,23.75405405,49.18297297,22.65945946,54.38756757,18.66810811,46.705,23.57027027,46.35054054,24.80381818,54.31272727,23.26927273,50.85454545,15.8,750.4666667,93.0,3.666666667,40.0,14.6,60.0
53888,18.6,42.4,17.96333333,41.7,19.7,43.2,18.2,42.2,17.39,62.36333333,3.09,90.9,18.0,42.46666667,19.03333333,50.36,16.7,47.76,3.32,750.8666667,90.0,5.833333333,28.66666667,1.82,40.0
53889,20.1,36.76666667,19.1,35.2,20.0,37.52571429,19.73,35.33333333,17.89,45.53,1.736,81.914,18.89,26.73,20.35666667,33.9,17.89,36.29,2.3,760.05,71.0,2.0,22.0,-2.45,90.0
53890,21.7,49.93,20.5,39.69666667,21.0,41.03,19.79,38.1,18.0,46.63333333,3.363333333,76.13333333,18.79,31.29,21.7,39.83333333,18.29,38.32666667,3.07,743.4333333,88.0,7.0,44.33333333,1.17,100.0
53891,20.6,43.59,18.79,45.5,21.42666667,41.96333333,20.2,41.86,18.89,50.172,3.79,87.69,19.29,43.63333333,21.1,48.2675,18.6,46.79,3.87,754.6666667000001,95.16666667,1.166666667,64.66666667,3.18,50.0
53892,21.0,35.29,17.79,39.09,20.29,36.9,19.79,34.2,18.6,51.66333333,1.5277777780000001,62.98611111,21.55,33.5,23.13888889,39.58111111,19.29,38.82666667,1.73,769.0,88.66666667,1.6666666669999999,63.0,0.0,50.0
53893,23.0,35.76666667,21.5,34.3,24.0,33.9,22.58,33.0,20.79,41.43,9.83,1.0,22.2,27.23857143,23.89,34.46666667,20.7,38.43333333,8.9,757.3,52.0,7.0,40.0,-0.5,80.0
53894,23.2,47.69333333,21.89,46.06333333,24.79,44.09666667,23.06666667,38.26,21.39,48.46,12.8675,12.5475,22.13333333,34.23,23.5,43.816,21.2,42.69333333,12.6,751.0,62.16666667,2.833333333,40.0,5.42,300.0
53895,19.39,37.5,17.7,39.12666667,20.6,37.2,17.89,37.53,17.04,44.536,5.19,87.52333333,17.89,32.59,19.53333333,44.53,17.6,40.43333333,5.17,755.2833333,93.83333333,9.166666667000001,48.33333333,4.25,50.0
53896,21.5,35.36333333,18.0,40.36333333,21.6,36.045,21.2,33.26,18.6,54.76,1.7,73.15666667,20.39,28.6,22.2,40.59,19.82333333,38.79,1.2,763.0,100.0,3.0,1.0,1.2,50.0
53897,19.1,44.09,18.39,43.79,19.82333333,44.93333333,18.7,44.2,17.2,52.4,5.726666667000001,83.19666667,18.02777778,44.69444444,18.715,54.29222222,17.1,49.7,5.43,750.8,89.0,8.0,24.0,3.73,40.0
53898,21.6,40.96666667,19.7,41.09,21.0,40.5,20.66666667,38.4,19.39,81.92285714,-0.36666666700000006,83.49666667,19.0,37.09,20.79,45.72333333,18.2,40.69714286,0.16699999999999998,760.5,97.0,2.0,21.0,-0.233,50.0
53899,21.89,38.19333333,20.29,38.59,22.0,35.93333333,20.32333333,32.9,19.7,62.36,5.66,28.7,20.0,27.73,22.7,37.12666667,19.35666667,32.5,5.53,749.1,66.66666667,5.666666667,40.0,-0.3,130.0
53900,24.84454545,47.09909091,24.91171171,43.5884985,26.49090909,41.95454545,24.15045045,45.46477477,23.0954955,51.4363964,24.7409009,6.078333333,24.08558559,42.32117117,24.17181818,49.27272727,23.11727273,46.85454545,22.1,753.3,56.0,7.0,40.0,13.0,110.0
53901,20.7,40.59,19.1,40.46666667,20.23,40.23,20.1,38.16333333,18.6,60.83333333,-5.416666667,86.575,19.89,37.475,21.0,47.76,17.6,40.62666667,-4.0,761.4833332999999,86.16666667,2.833333333,26.66666667,-6.07,40.0
53902,20.23,33.43,19.29,32.76,21.66333333,37.89,19.5,32.0,17.1,48.43333333,5.4,30.63333333,20.66666667,26.92666667,21.23,33.43,18.2,39.66333333,5.27,762.55,52.0,6.833333333,30.0,-3.87,240.0
53903,21.29,39.6,20.6,36.76666667,22.06666667,39.26666667,21.39,34.43333333,18.6,43.96666667,10.19,12.56,20.7,25.445,22.46333333,34.93333333,19.7,37.46666667,8.05,764.3,51.0,8.0,26.5,-1.6,710.0
53904,19.89,37.09,16.79,40.93333333,20.29,37.9,18.7,35.2,17.76,47.09,3.9,67.66666667,18.5,35.2,20.03333333,43.76666667,17.6,39.9,3.75,749.8166667,73.33333333,7.0,40.0,-0.583,50.0
53905,21.89,43.89,19.73,46.46333333,22.1,39.26666667,21.23,39.43333333,19.79,48.4,10.06666667,41.19333333,19.89,35.86,21.79,41.49,19.73,39.76,8.55,756.25,79.0,4.0,32.0,5.05,60.0
53906,22.7,29.0,26.0,20.83333333,23.29,32.5,22.79,28.92666667,21.2,48.66,19.0,1.0,21.83,26.33,23.55714286,35.63714286,20.79,36.12666667,15.9,761.9666667,37.0,3.666666667,40.0,1.07,80.0
53907,21.7,35.59,20.29,35.975,21.0,37.06,20.89,36.1,18.0,46.09,-0.033333333,95.39666667,21.675,30.9725,22.5,37.2225,18.1,37.03,0.8,764.9,73.0,2.0,40.0,-3.6,80.0
53908,22.0,34.16333333,20.06666667,35.12666667,20.66666667,36.2,20.29,33.33333333,20.03333333,67.63333333,-3.56,75.0,19.63333333,26.3,22.0,35.9,18.2,37.56666667,-1.75,769.1833333,84.66666667,1.0,22.5,-4.0,70.0
53909,21.7,36.16333333,19.1,38.79,22.0,35.82666667,20.5,34.9,18.5,44.29,5.69,49.46,19.29,30.6,22.29,42.09,19.39,38.93333333,5.25,762.3,81.0,3.0,23.0,2.25,50.0
53910,21.0,42.5,20.0,42.4,20.5,44.79,17.79,47.0,17.96944444,56.48333333,8.426666667000001,99.9,16.29,43.9,18.12777778,50.0,16.39,50.26,8.13,766.2,94.0,2.666666667,63.0,7.23,40.0
53911,25.42666667,36.96666667,25.56666667,33.69666667,25.29,36.2,24.5,35.62666667,22.46333333,45.06,25.75428571,1.0,23.79,34.28,24.976,38.394,22.34714286,38.41428571,23.6,751.05,37.5,2.833333333,40.0,8.28,110.0
53912,22.0,45.36666667,19.6,48.83333333,25.0,42.13333333,22.0,41.6,20.5,51.4,10.0,61.29,21.02857143,37.52571429,22.79,46.13399999999999,20.79,45.9,9.67,747.8333332999999,92.0,4.666666667,28.33333333,8.43,90.0
53913,20.2,38.19333333,18.5,38.86333333,20.89,39.2,19.26,37.16,17.89,48.59,2.9,81.8,18.29,33.09,20.6,45.63333333,18.29,42.16333333,3.25,743.3,91.0,4.5,26.0,1.9,50.0
53914,19.2,44.0,18.29,44.2,19.73,43.79,17.79,44.29,17.1,51.9,1.2,93.33333333,18.29,39.0,18.32888889,45.4,17.0,45.09,3.23,765.8333332999999,88.5,3.833333333,27.0,1.5,40.0
53915,23.0,45.4,22.11428571,45.73857143,24.5,40.4,23.82333333,42.96666667,21.85,48.553999999999995,16.29333333,41.89333333,22.7,41.536,22.7,47.54,22.5,44.46333333,14.0,758.3,89.66666667,4.0,33.66666667,12.3,60.0
53916,23.1,45.83333333,22.29,45.76428571,24.42666667,40.53,23.85666667,43.22333333,21.89,48.7,17.56333333,38.89,22.7,42.018,22.7,48.13399999999999,22.5,44.66333333,14.0,758.4,92.0,4.0,36.0,12.7,60.0
53917,23.6,40.9,22.5,39.82666667,24.29,38.4,23.39,39.56,23.66,88.95,14.72666667,11.33,23.2,36.44,24.5,43.15285714,22.6,41.06666667,15.9,756.8,63.5,3.0,32.0,8.95,80.0
53918,20.82333333,43.53,19.5,44.59,21.79,42.13399999999999,19.7,44.59,18.0,53.79,10.46333333,91.06,18.2,41.59,20.79,54.4,18.2,46.66333333,10.5,756.2,89.66666667,8.166666667000001,40.0,8.87,40.0
53919,20.6,36.26666667,19.15,36.4,21.32333333,35.26,20.0,35.62666667,18.39,39.73,2.626666667,74.56333333,19.46,28.79,20.76,35.82666667,18.0,38.89333333,3.43,771.8666667,65.66666667,4.0,40.0,-2.5,50.0
53920,20.6,33.26666667,19.2,33.5,19.89,33.5,20.5,33.09,18.63333333,41.8,10.0,19.3,22.5,26.29,25.1,33.29,19.0,39.2,9.8,766.7,50.0,4.0,25.0,-0.2,70.0
